Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","25,086","28,054","30,950","37,207","56,684","37,933","39,954","39,719","34,718","40,301","43,022","0","-"
"YoY %","-10.58%","-9.36%","-16.82%","-34.36%","49.43%","-5.06%","0.59%","14.40%","-13.85%","-6.32%","0.00%","-",""
"Horiz. %","58.31%","65.21%","71.94%","86.48%","131.76%","88.17%","92.87%","92.32%","80.70%","93.68%","100.00%","-",""
"PBT","-2,924","-1,292","670","1,142","1,649","1,848","1,667","1,551","1,040","3,120","3,383","0","-"
"YoY %","-126.32%","-292.84%","-41.33%","-30.75%","-10.77%","10.86%","7.48%","49.13%","-66.67%","-7.77%","0.00%","-",""
"Horiz. %","-86.43%","-38.19%","19.80%","33.76%","48.74%","54.63%","49.28%","45.85%","30.74%","92.23%","100.00%","-",""
"Tax","264","-223","-543","-288","-800","-902","-836","-579","-316","-890","-977","0","-"
"YoY %","218.39%","58.93%","-88.54%","64.00%","11.31%","-7.89%","-44.39%","-83.23%","64.49%","8.90%","0.00%","-",""
"Horiz. %","-27.02%","22.82%","55.58%","29.48%","81.88%","92.32%","85.57%","59.26%","32.34%","91.10%","100.00%","-",""
"NP","-2,660","-1,515","127","854","849","946","831","972","724","2,230","2,406","0","-"
"YoY %","-75.58%","-1,292.91%","-85.13%","0.59%","-10.25%","13.84%","-14.51%","34.25%","-67.53%","-7.32%","0.00%","-",""
"Horiz. %","-110.56%","-62.97%","5.28%","35.49%","35.29%","39.32%","34.54%","40.40%","30.09%","92.68%","100.00%","-",""
"NP to SH","-2,656","-1,512","136","867","860","968","867","1,169","729","2,226","2,414","0","-"
"YoY %","-75.66%","-1,211.76%","-84.31%","0.81%","-11.16%","11.65%","-25.83%","60.36%","-67.25%","-7.79%","0.00%","-",""
"Horiz. %","-110.02%","-62.63%","5.63%","35.92%","35.63%","40.10%","35.92%","48.43%","30.20%","92.21%","100.00%","-",""
"Tax Rate","-     %","-     %","81.04    %","25.22    %","48.51    %","48.81    %","50.15    %","37.33    %","30.38    %","28.53    %","28.88    %","-     %","-"
"YoY %","0.00%","0.00%","221.33%","-48.01%","-0.61%","-2.67%","34.34%","22.88%","6.48%","-1.21%","0.00%","-",""
"Horiz. %","0.00%","0.00%","280.61%","87.33%","167.97%","169.01%","173.65%","129.26%","105.19%","98.79%","100.00%","-",""
"Total Cost","27,746","29,569","30,823","36,353","55,835","36,987","39,123","38,747","33,994","38,071","40,616","0","-"
"YoY %","-6.17%","-4.07%","-15.21%","-34.89%","50.96%","-5.46%","0.97%","13.98%","-10.71%","-6.27%","0.00%","-",""
"Horiz. %","68.31%","72.80%","75.89%","89.50%","137.47%","91.07%","96.32%","95.40%","83.70%","93.73%","100.00%","-",""
"Net Worth","6,023,700","6,023,700","57,396","54,973","54,120","53,085","52,144","51,500","50,287","50,306","44,285","-","-"
"YoY %","0.00%","10,394.98%","4.41%","1.58%","1.95%","1.80%","1.25%","2.41%","-0.04%","13.60%","0.00%","-",""
"Horiz. %","13,602.00%","13,602.00%","129.60%","124.13%","122.21%","119.87%","117.75%","116.29%","113.55%","113.60%","100.00%","-",""
"Div","-","0","-","-","-","-","-","-","-","799","718","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","11.25%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","111.25%","100.00%","-",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","35.91    %","29.76    %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","20.67%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","120.67%","100.00%","-",""
"Net Worth","6,023,700","6,023,700","57,396","54,973","54,120","53,085","52,144","51,500","50,287","50,306","44,285","-","-"
"YoY %","0.00%","10,394.98%","4.41%","1.58%","1.95%","1.80%","1.25%","2.41%","-0.04%","13.60%","0.00%","-",""
"Horiz. %","13,602.00%","13,602.00%","129.60%","124.13%","122.21%","119.87%","117.75%","116.29%","113.55%","113.60%","100.00%","-",""
"NOSH","86,139","86,139","79,961","79,961","80,000","79,743","79,732","80,068","79,999","79,928","71,845","-","-"
"YoY %","0.00%","7.73%","0.00%","-0.05%","0.32%","0.01%","-0.42%","0.09%","0.09%","11.25%","0.00%","-",""
"Horiz. %","119.90%","119.90%","111.30%","111.30%","111.35%","110.99%","110.98%","111.45%","111.35%","111.25%","100.00%","-",""
"NP Margin","-10.60    %","-5.40    %","0.41    %","2.30    %","1.50    %","2.49    %","2.08    %","2.45    %","2.09    %","5.53    %","5.59    %","-     %","-"
"YoY %","-96.30%","-1,417.07%","-82.17%","53.33%","-39.76%","19.71%","-15.10%","17.22%","-62.21%","-1.07%","0.00%","-",""
