Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","23,078","23,918","25,418","24,907","27,154","26,024","24,611","24,883","23,420","23,041","25,066","24,253","0.52%"
"YoY %","-3.51%","-5.90%","2.05%","-8.28%","4.34%","5.74%","-1.09%","6.25%","1.64%","-8.08%","3.35%","-",""
"Horiz. %","95.16%","98.62%","104.80%","102.70%","111.96%","107.30%","101.48%","102.60%","96.57%","95.00%","103.35%","100.00%",""
"PBT","280","428","1,201","1,379","3,621","3,628","2,873","3,793","3,563","3,204","3,184","901","3.24%"
"YoY %","-34.58%","-64.36%","-12.91%","-61.92%","-0.19%","26.28%","-24.26%","6.46%","11.20%","0.63%","253.39%","-",""
"Horiz. %","31.08%","47.50%","133.30%","153.05%","401.89%","402.66%","318.87%","420.98%","395.45%","355.60%","353.39%","100.00%",""
"Tax","-208","-234","-156","-203","-741","-838","-856","-966","-921","-809","-765","-447","-11.03%"
"YoY %","11.11%","-50.00%","23.15%","72.60%","11.58%","2.10%","11.39%","-4.89%","-13.84%","-5.75%","-71.14%","-",""
"Horiz. %","46.53%","52.35%","34.90%","45.41%","165.77%","187.47%","191.50%","216.11%","206.04%","180.98%","171.14%","100.00%",""
"NP","72","194","1,045","1,176","2,880","2,790","2,017","2,827","2,642","2,395","2,419","454","9.70%"
"YoY %","-62.89%","-81.44%","-11.14%","-59.17%","3.23%","38.32%","-28.65%","7.00%","10.31%","-0.99%","432.82%","-",""
"Horiz. %","15.86%","42.73%","230.18%","259.03%","634.36%","614.54%","444.27%","622.69%","581.94%","527.53%","532.82%","100.00%",""
"NP to SH","72","194","1,045","1,176","2,880","2,790","2,017","2,827","2,642","2,395","2,419","454","9.70%"
"YoY %","-62.89%","-81.44%","-11.14%","-59.17%","3.23%","38.32%","-28.65%","7.00%","10.31%","-0.99%","432.82%","-",""
"Horiz. %","15.86%","42.73%","230.18%","259.03%","634.36%","614.54%","444.27%","622.69%","581.94%","527.53%","532.82%","100.00%",""
"Tax Rate","74.29    %","54.67    %","12.99    %","14.72    %","20.46    %","23.10    %","29.79    %","25.47    %","25.85    %","25.25    %","24.03    %","49.61    %","-13.83%"
"YoY %","35.89%","320.86%","-11.75%","-28.05%","-11.43%","-22.46%","16.96%","-1.47%","2.38%","5.08%","-51.56%","-",""
"Horiz. %","149.75%","110.20%","26.18%","29.67%","41.24%","46.56%","60.05%","51.34%","52.11%","50.90%","48.44%","100.00%",""
"Total Cost","23,006","23,724","24,373","23,731","24,274","23,234","22,594","22,056","20,778","20,646","22,647","23,799","0.26%"
"YoY %","-3.03%","-2.66%","2.71%","-2.24%","4.48%","2.83%","2.44%","6.15%","0.64%","-8.84%","-4.84%","-",""
"Horiz. %","96.67%","99.68%","102.41%","99.71%","102.00%","97.63%","94.94%","92.68%","87.31%","86.75%","95.16%","100.00%",""
"Net Worth","29,432","29,432","29,814","30,196","31,343","30,766","30,207","30,453","30,040","29,622","54,517","49,742","-5.53%"
"YoY %","0.00%","-1.28%","-1.27%","-3.66%","1.88%","1.85%","-0.81%","1.38%","1.41%","-45.66%","9.60%","-",""
"Horiz. %","59.17%","59.17%","59.94%","60.71%","63.01%","61.85%","60.73%","61.22%","60.39%","59.55%","109.60%","100.00%",""
"Div","764","1,146","1,528","2,293","2,293","2,293","2,294","2,681","2,695","2,710","3,971","1,776","-1.65%"
"YoY %","-33.33%","-25.00%","-33.33%","0.00%","0.01%","-0.05%","-14.44%","-0.54%","-0.54%","-31.75%","123.55%","-",""
"Horiz. %","43.03%","64.55%","86.06%","129.10%","129.10%","129.08%","129.14%","150.94%","151.75%","152.58%","223.55%","100.00%",""
"Div Payout %","1,061.78    %","591.09    %","146.31    %","195.02    %","79.63    %","82.19    %","113.74    %","94.85    %","102.04    %","113.18    %","164.18    %","391.30    %","-10.35%"
"YoY %","79.63%","304.00%","-24.98%","144.91%","-3.11%","-27.74%","19.92%","-7.05%","-9.84%","-31.06%","-58.04%","-",""
"Horiz. %","271.35%","151.06%","37.39%","49.84%","20.35%","21.00%","29.07%","24.24%","26.08%","28.92%","41.96%","100.00%",""
"Net Worth","29,432","29,432","29,814","30,196","31,343","30,766","30,207","30,453","30,040","29,622","54,517","49,742","-5.53%"
"YoY %","0.00%","-1.28%","-1.27%","-3.66%","1.88%","1.85%","-0.81%","1.38%","1.41%","-45.66%","9.60%","-",""
"Horiz. %","59.17%","59.17%","59.94%","60.71%","63.01%","61.85%","60.73%","61.22%","60.39%","59.55%","109.60%","100.00%",""
"NOSH","19,112","19,112","19,112","19,112","19,112","19,109","19,118","19,153","19,256","19,361","36,104","39,478","-7.74%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.01%","-0.05%","-0.18%","-0.54%","-0.54%","-46.37%","-8.55%","-",""
"Horiz. %","48.41%","48.41%","48.41%","48.41%","48.41%","48.41%","48.43%","48.52%","48.78%","49.04%","91.45%","100.00%",""
"NP Margin","0.31    %","0.81    %","4.11    %","4.72    %","10.61    %","10.72    %","8.20    %","11.36    %","11.28    %","10.39    %","9.65    %","1.87    %","9.14%"
"YoY %","-61.73%","-80.29%","-12.92%","-55.51%","-1.03%","30.73%","-27.82%","0.71%","8.57%","7.67%","416.04%","-",""
"Horiz. %","16.58%","43.32%","219.79%","252.41%","567.38%","573.26%","438.50%","607.49%","603.21%","555.61%","516.04%","100.00%",""
"ROE","0.24    %","0.66    %","3.50    %","3.89    %","9.19    %","9.07    %","6.68    %","9.28    %","8.79    %","8.08    %","4.44    %","0.91    %","16.14%"
"YoY %","-63.64%","-81.14%","-10.03%","-57.67%","1.32%","35.78%","-28.02%","5.57%","8.79%","81.98%","387.91%","-",""
"Horiz. %","26.37%","72.53%","384.62%","427.47%","1,009.89%","996.70%","734.07%","1,019.78%","965.93%","887.91%","487.91%","100.00%",""
"RPS","120.75","125.15","132.99","130.32","142.08","136.18","128.73","129.92","121.62","119.01","69.43","61.43","8.96%"
"YoY %","-3.52%","-5.90%","2.05%","-8.28%","4.33%","5.79%","-0.92%","6.82%","2.19%","71.41%","13.02%","-",""
"Horiz. %","196.57%","203.73%","216.49%","212.14%","231.29%","221.68%","209.56%","211.49%","197.98%","193.73%","113.02%","100.00%",""
"EPS","0.38","1.02","5.47","6.15","15.07","14.60","10.55","14.76","13.72","12.37","6.70","1.15","18.91%"
"YoY %","-62.75%","-81.35%","-11.06%","-59.19%","3.22%","38.39%","-28.52%","7.58%","10.91%","84.63%","482.61%","-",""
"Horiz. %","33.04%","88.70%","475.65%","534.78%","1,310.43%","1,269.57%","917.39%","1,283.48%","1,193.04%","1,075.65%","582.61%","100.00%",""
"DPS","4.00","6.00","8.00","12.00","12.00","12.00","12.00","14.00","14.00","14.00","11.00","4.50","6.60%"
"YoY %","-33.33%","-25.00%","-33.33%","0.00%","0.00%","0.00%","-14.29%","0.00%","0.00%","27.27%","144.44%","-",""
"Horiz. %","88.89%","133.33%","177.78%","266.67%","266.67%","266.67%","266.67%","311.11%","311.11%","311.11%","244.44%","100.00%",""
"NAPS","1.5400","1.5400","1.5600","1.5800","1.6400","1.6100","1.5800","1.5900","1.5600","1.5300","1.5100","1.2600","2.40%"
"YoY %","0.00%","-1.28%","-1.27%","-3.66%","1.86%","1.90%","-0.63%","1.92%","1.96%","1.32%","19.84%","-",""
"Horiz. %","122.22%","122.22%","123.81%","125.40%","130.16%","127.78%","125.40%","126.19%","123.81%","121.43%","119.84%","100.00%",""
"RPS","112.55","116.65","123.97","121.47","132.43","126.92","120.03","121.36","114.22","112.37","122.25","118.28","0.52%"
"YoY %","-3.51%","-5.90%","2.06%","-8.28%","4.34%","5.74%","-1.10%","6.25%","1.65%","-8.08%","3.36%","-",""
"Horiz. %","95.16%","98.62%","104.81%","102.70%","111.96%","107.30%","101.48%","102.60%","96.57%","95.00%","103.36%","100.00%",""
"EPS","0.35","0.95","5.10","5.74","14.05","13.61","9.84","13.79","12.89","11.68","11.80","2.21","9.73%"
"YoY %","-63.16%","-81.37%","-11.15%","-59.15%","3.23%","38.31%","-28.64%","6.98%","10.36%","-1.02%","433.94%","-",""
"Horiz. %","15.84%","42.99%","230.77%","259.73%","635.75%","615.84%","445.25%","623.98%","583.26%","528.51%","533.94%","100.00%",""
"DPS","3.73","5.59","7.46","11.19","11.19","11.18","11.19","13.08","13.15","13.22","19.37","8.66","-1.64%"
"YoY %","-33.27%","-25.07%","-33.33%","0.00%","0.09%","-0.09%","-14.45%","-0.53%","-0.53%","-31.75%","123.67%","-",""
"Horiz. %","43.07%","64.55%","86.14%","129.21%","129.21%","129.10%","129.21%","151.04%","151.85%","152.66%","223.67%","100.00%",""
"NAPS","1.4355","1.4355","1.4541","1.4727","1.5287","1.5005","1.4732","1.4852","1.4651","1.4447","2.6589","2.4260","-5.53%"
"YoY %","0.00%","-1.28%","-1.26%","-3.66%","1.88%","1.85%","-0.81%","1.37%","1.41%","-45.67%","9.60%","-",""
"Horiz. %","59.17%","59.17%","59.94%","60.70%","63.01%","61.85%","60.73%","61.22%","60.39%","59.55%","109.60%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","30/12/10","31/12/09","-"
"Price","1.8900","1.8900","1.9400","2.0200","2.2400","2.2800","2.1400","1.9400","1.4100","1.3000","1.4000","1.6800","-"
"P/RPS","1.57","1.51","1.46","1.55","1.58","1.67","1.66","1.49","1.16","1.09","2.02","2.73","-6.71%"
"YoY %","3.97%","3.42%","-5.81%","-1.90%","-5.39%","0.60%","11.41%","28.45%","6.42%","-46.04%","-26.01%","-",""
"Horiz. %","57.51%","55.31%","53.48%","56.78%","57.88%","61.17%","60.81%","54.58%","42.49%","39.93%","73.99%","100.00%",""
"P/EPS","501.69","186.19","35.48","32.83","14.86","15.62","20.28","13.14","10.28","10.51","20.90","146.09","-14.54%"
"YoY %","169.45%","424.77%","8.07%","120.93%","-4.87%","-22.98%","54.34%","27.82%","-2.19%","-49.71%","-85.69%","-",""
"Horiz. %","343.41%","127.45%","24.29%","22.47%","10.17%","10.69%","13.88%","8.99%","7.04%","7.19%","14.31%","100.00%",""
"EY","0.20","0.54","2.82","3.05","6.73","6.40","4.93","7.61","9.73","9.52","4.79","0.68","17.11%"
"YoY %","-62.96%","-80.85%","-7.54%","-54.68%","5.16%","29.82%","-35.22%","-21.79%","2.21%","98.75%","604.41%","-",""
