Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","44,886","59,951","78,150","64,348","63,613","49,741","45,143","25,218","18,758","12,653","11,269","5,880","33.28%"
"YoY %","-25.13%","-23.29%","21.45%","1.16%","27.89%","10.19%","79.01%","34.44%","48.25%","12.28%","91.65%","-",""
"Horiz. %","763.37%","1,019.57%","1,329.08%","1,094.35%","1,081.85%","845.94%","767.74%","428.88%","319.01%","215.19%","191.65%","100.00%",""
"PBT","22,884","31,422","40,256","30,320","31,399","26,387","20,792","11,344","6,664","4,989","4,005","1,751","41.64%"
"YoY %","-27.17%","-21.94%","32.77%","-3.44%","18.99%","26.91%","83.29%","70.23%","33.57%","24.57%","128.73%","-",""
"Horiz. %","1,306.91%","1,794.52%","2,299.03%","1,731.58%","1,793.20%","1,506.97%","1,187.44%","647.86%","380.58%","284.92%","228.73%","100.00%",""
"Tax","-528","-428","-339","-470","-213","-342","-658","-521","-44","-51","-78","-92","15.58%"
"YoY %","-23.36%","-26.25%","27.87%","-120.66%","37.72%","48.02%","-26.30%","-1,084.09%","13.73%","34.62%","15.22%","-",""
"Horiz. %","573.91%","465.22%","368.48%","510.87%","231.52%","371.74%","715.22%","566.30%","47.83%","55.43%","84.78%","100.00%",""
"NP","22,356","30,994","39,917","29,850","31,186","26,045","20,134","10,823","6,620","4,938","3,927","1,659","42.36%"
"YoY %","-27.87%","-22.35%","33.73%","-4.28%","19.74%","29.36%","86.03%","63.49%","34.06%","25.74%","136.71%","-",""
"Horiz. %","1,347.56%","1,868.23%","2,406.09%","1,799.28%","1,879.81%","1,569.92%","1,213.62%","652.38%","399.04%","297.65%","236.71%","100.00%",""
"NP to SH","22,356","30,994","39,917","29,850","31,186","26,045","20,134","10,823","6,620","4,938","3,927","1,659","42.36%"
"YoY %","-27.87%","-22.35%","33.73%","-4.28%","19.74%","29.36%","86.03%","63.49%","34.06%","25.74%","136.71%","-",""
"Horiz. %","1,347.56%","1,868.23%","2,406.09%","1,799.28%","1,879.81%","1,569.92%","1,213.62%","652.38%","399.04%","297.65%","236.71%","100.00%",""
"Tax Rate","2.31    %","1.36    %","0.84    %","1.55    %","0.68    %","1.30    %","3.16    %","4.59    %","0.66    %","1.02    %","1.95    %","5.25    %","-18.41%"
"YoY %","69.85%","61.90%","-45.81%","127.94%","-47.69%","-58.86%","-31.15%","595.45%","-35.29%","-47.69%","-62.86%","-",""
"Horiz. %","44.00%","25.90%","16.00%","29.52%","12.95%","24.76%","60.19%","87.43%","12.57%","19.43%","37.14%","100.00%",""
"Total Cost","22,530","28,957","38,233","34,498","32,427","23,696","25,009","14,395","12,138","7,715","7,342","4,221","27.72%"
"YoY %","-22.19%","-24.26%","10.83%","6.39%","36.85%","-5.25%","73.73%","18.59%","57.33%","5.08%","73.94%","-",""
"Horiz. %","533.76%","686.02%","905.78%","817.29%","768.23%","561.38%","592.49%","341.03%","287.56%","182.78%","173.94%","100.00%",""
"Net Worth","113,230","113,230","112,739","107,366","97,818","56,134","74,257","61,627","56,082","50,747","47,195","45,081","10.71%"
"YoY %","0.00%","0.44%","5.00%","9.76%","74.26%","-24.40%","20.49%","9.89%","10.51%","7.53%","4.69%","-",""
"Horiz. %","251.17%","251.17%","250.08%","238.16%","216.98%","124.52%","164.72%","136.70%","124.40%","112.57%","104.69%","100.00%",""
"Div","26,642","29,932","30,373","22,023","27,171","14,486","12,678","5,437","3,618","3,624","1,815","1,803","36.83%"
"YoY %","-10.99%","-1.45%","37.91%","-18.95%","87.57%","14.26%","133.15%","50.29%","-0.18%","99.69%","0.66%","-",""
"Horiz. %","1,477.46%","1,659.89%","1,684.35%","1,221.33%","1,506.82%","803.35%","703.06%","301.55%","200.65%","201.01%","100.66%","100.00%",""
"Div Payout %","119.17    %","96.57    %","76.09    %","73.78    %","87.13    %","55.62    %","62.97    %","50.24    %","54.66    %","73.41    %","46.22    %","108.70    %","-3.88%"
"YoY %","23.40%","26.92%","3.13%","-15.32%","56.65%","-11.67%","25.34%","-8.09%","-25.54%","58.83%","-57.48%","-",""
"Horiz. %","109.63%","88.84%","70.00%","67.87%","80.16%","51.17%","57.93%","46.22%","50.29%","67.53%","42.52%","100.00%",""
"Net Worth","113,230","113,230","112,739","107,366","97,818","56,134","74,257","61,627","56,082","50,747","47,195","45,081","10.71%"
"YoY %","0.00%","0.44%","5.00%","9.76%","74.26%","-24.40%","20.49%","9.89%","10.51%","7.53%","4.69%","-",""
"Horiz. %","251.17%","251.17%","250.08%","238.16%","216.98%","124.52%","164.72%","136.70%","124.40%","112.57%","104.69%","100.00%",""
"NOSH","666,059","666,059","663,171","275,298","271,718","181,080","181,115","181,258","180,911","181,240","181,520","180,326","15.56%"
"YoY %","0.00%","0.44%","140.89%","1.32%","50.05%","-0.02%","-0.08%","0.19%","-0.18%","-0.15%","0.66%","-",""
"Horiz. %","369.36%","369.36%","367.76%","152.67%","150.68%","100.42%","100.44%","100.52%","100.32%","100.51%","100.66%","100.00%",""
"NP Margin","49.81    %","51.70    %","51.08    %","46.39    %","49.02    %","52.36    %","44.60    %","42.92    %","35.29    %","39.03    %","34.85    %","28.21    %","6.82%"
"YoY %","-3.66%","1.21%","10.11%","-5.37%","-6.38%","17.40%","3.91%","21.62%","-9.58%","11.99%","23.54%","-",""
"Horiz. %","176.57%","183.27%","181.07%","164.45%","173.77%","185.61%","158.10%","152.14%","125.10%","138.36%","123.54%","100.00%",""
"ROE","19.74    %","27.37    %","35.41    %","27.80    %","31.88    %","46.40    %","27.11    %","17.56    %","11.80    %","9.73    %","8.32    %","3.68    %","28.58%"
"YoY %","-27.88%","-22.71%","27.37%","-12.80%","-31.29%","71.15%","54.38%","48.81%","21.27%","16.95%","126.09%","-",""
"Horiz. %","536.41%","743.75%","962.23%","755.43%","866.30%","1,260.87%","736.68%","477.17%","320.65%","264.40%","226.09%","100.00%",""
"RPS","6.74","9.00","11.78","23.37","23.41","27.47","24.93","13.91","10.37","6.98","6.21","3.26","15.33%"
"YoY %","-25.11%","-23.60%","-49.59%","-0.17%","-14.78%","10.19%","79.22%","34.14%","48.57%","12.40%","90.49%","-",""
"Horiz. %","206.75%","276.07%","361.35%","716.87%","718.10%","842.64%","764.72%","426.69%","318.10%","214.11%","190.49%","100.00%",""
"EPS","3.36","4.65","6.02","10.84","11.48","9.59","11.12","5.98","3.65","2.73","2.17","0.92","23.19%"
"YoY %","-27.74%","-22.76%","-44.46%","-5.57%","19.71%","-13.76%","85.95%","63.84%","33.70%","25.81%","135.87%","-",""
"Horiz. %","365.22%","505.43%","654.35%","1,178.26%","1,247.83%","1,042.39%","1,208.70%","650.00%","396.74%","296.74%","235.87%","100.00%",""
"DPS","4.00","4.50","4.58","8.00","10.00","8.00","7.00","3.00","2.00","2.00","1.00","1.00","18.41%"
