Column1,AQR,T4Q,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,CAGR
"Revenue","129,034","129,034","129,034","144,295","166,673","152,915","163,264","145,421","133,079","121,107","111,331","103,036","2.53%"
"YoY %","0.00%","0.00%","-10.58%","-13.43%","9.00%","-6.34%","12.27%","9.27%","9.89%","8.78%","8.05%","-",""
"Horiz. %","125.23%","125.23%","125.23%","140.04%","161.76%","148.41%","158.45%","141.14%","129.16%","117.54%","108.05%","100.00%",""
"PBT","14,048","14,048","14,048","32,117","37,419","27,027","20,618","18,318","8,203","5,448","6,753","5,445","11.10%"
"YoY %","0.00%","0.00%","-56.26%","-14.17%","38.45%","31.08%","12.56%","123.31%","50.57%","-19.32%","24.02%","-",""
"Horiz. %","258.00%","258.00%","258.00%","589.84%","687.22%","496.36%","378.66%","336.42%","150.65%","100.06%","124.02%","100.00%",""
"Tax","-3,095","-3,095","-3,095","-7,500","-9,123","-6,393","-5,659","-4,936","-2,528","-506","-1,133","-1,571","7.82%"
"YoY %","0.00%","0.00%","58.73%","17.79%","-42.70%","-12.97%","-14.65%","-95.25%","-399.60%","55.34%","27.88%","-",""
"Horiz. %","197.01%","197.01%","197.01%","477.40%","580.71%","406.94%","360.22%","314.19%","160.92%","32.21%","72.12%","100.00%",""
"NP","10,953","10,953","10,953","24,617","28,296","20,634","14,959","13,382","5,675","4,942","5,620","3,874","12.23%"
"YoY %","0.00%","0.00%","-55.51%","-13.00%","37.13%","37.94%","11.78%","135.81%","14.83%","-12.06%","45.07%","-",""
"Horiz. %","282.73%","282.73%","282.73%","635.44%","730.41%","532.63%","386.14%","345.43%","146.49%","127.57%","145.07%","100.00%",""
"NP to SH","10,953","10,953","10,953","24,617","28,296","20,634","14,959","13,382","5,675","4,942","5,620","3,874","12.23%"
"YoY %","0.00%","0.00%","-55.51%","-13.00%","37.13%","37.94%","11.78%","135.81%","14.83%","-12.06%","45.07%","-",""
"Horiz. %","282.73%","282.73%","282.73%","635.44%","730.41%","532.63%","386.14%","345.43%","146.49%","127.57%","145.07%","100.00%",""
"Tax Rate","22.03    %","22.03    %","22.03    %","23.35    %","24.38    %","23.65    %","27.45    %","26.95    %","30.82    %","9.29    %","16.78    %","28.85    %","-2.95%"
