Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","496,976","496,976","496,976","490,784","446,116","446,446","459,304","483,662","453,199","470,423","363,816","307,732","5.47%"
"YoY %","0.00%","0.00%","1.26%","10.01%","-0.07%","-2.80%","-5.04%","6.72%","-3.66%","29.30%","18.22%","-",""
"Horiz. %","161.50%","161.50%","161.50%","159.48%","144.97%","145.08%","149.25%","157.17%","147.27%","152.87%","118.22%","100.00%",""
"PBT","9,572","9,572","9,572","8,622","-863","3,983","3,485","42,907","37,244","22,638","20,039","12,044","-2.52%"
"YoY %","0.00%","0.00%","11.02%","1,099.07%","-121.67%","14.29%","-91.88%","15.21%","64.52%","12.97%","66.38%","-",""
"Horiz. %","79.48%","79.48%","79.48%","71.59%","-7.17%","33.07%","28.94%","356.25%","309.23%","187.96%","166.38%","100.00%",""
"Tax","-2,570","-2,570","-2,570","-4,054","-4,778","-3,103","-2,078","-8,904","-7,597","-8,909","-6,959","-5,224","-7.57%"
"YoY %","0.00%","0.00%","36.61%","15.15%","-53.98%","-49.33%","76.66%","-17.20%","14.73%","-28.02%","-33.21%","-",""
"Horiz. %","49.20%","49.20%","49.20%","77.60%","91.46%","59.40%","39.78%","170.44%","145.42%","170.54%","133.21%","100.00%",""
"NP","7,002","7,002","7,002","4,568","-5,641","880","1,407","34,003","29,647","13,729","13,080","6,820","0.29%"
"YoY %","0.00%","0.00%","53.28%","180.98%","-741.02%","-37.46%","-95.86%","14.69%","115.94%","4.96%","91.79%","-",""
"Horiz. %","102.67%","102.67%","102.67%","66.98%","-82.71%","12.90%","20.63%","498.58%","434.71%","201.30%","191.79%","100.00%",""
"NP to SH","7,460","7,460","7,460","4,929","-5,037","1,148","1,784","34,221","29,651","13,700","13,236","6,820","1.00%"
"YoY %","0.00%","0.00%","51.35%","197.86%","-538.76%","-35.65%","-94.79%","15.41%","116.43%","3.51%","94.08%","-",""
"Horiz. %","109.38%","109.38%","109.38%","72.27%","-73.86%","16.83%","26.16%","501.77%","434.77%","200.88%","194.08%","100.00%",""
"Tax Rate","26.85    %","26.85    %","26.85    %","47.02    %","-     %","77.91    %","59.63    %","20.75    %","20.40    %","39.35    %","34.73    %","43.37    %","-5.19%"
"YoY %","0.00%","0.00%","-42.90%","0.00%","0.00%","30.66%","187.37%","1.72%","-48.16%","13.30%","-19.92%","-",""
"Horiz. %","61.91%","61.91%","61.91%","108.42%","0.00%","179.64%","137.49%","47.84%","47.04%","90.73%","80.08%","100.00%",""
"Total Cost","489,974","489,974","489,974","486,216","451,757","445,566","457,897","449,659","423,552","456,694","350,736","300,912","5.56%"
"YoY %","0.00%","0.00%","0.77%","7.63%","1.39%","-2.69%","1.83%","6.16%","-7.26%","30.21%","16.56%","-",""
"Horiz. %","162.83%","162.83%","162.83%","161.58%","150.13%","148.07%","152.17%","149.43%","140.76%","151.77%","116.56%","100.00%",""
"Net Worth","335,265","335,265","335,265","330,062","319,655","330,049","330,121","299,568","269,669","254,186","234,188","228,705","4.34%"
"YoY %","0.00%","0.00%","1.58%","3.26%","-3.15%","-0.02%","10.20%","11.09%","6.09%","8.54%","2.40%","-",""
"Horiz. %","146.59%","146.59%","146.59%","144.32%","139.77%","144.31%","144.34%","130.98%","117.91%","111.14%","102.40%","100.00%",""
"Div","2,604","2,604","2,604","2,604","2,604","4,565","5,860","6,837","7,816","7,821","7,828","7,229","-10.72%"
"YoY %","-0.00%","0.00%","-0.00%","-0.00%","-42.97%","-22.09%","-14.30%","-12.52%","-0.06%","-0.09%","8.28%","-",""
"Horiz. %","36.02%","36.02%","36.02%","36.02%","36.02%","63.16%","81.06%","94.59%","108.12%","108.19%","108.28%","100.00%",""
"Div Payout %","34.91    %","34.91    %","34.91    %","52.83    %","-     %","397.73    %","328.48    %","19.98    %","26.36    %","57.09    %","59.14    %","106.00    %","-11.60%"
"YoY %","0.00%","0.00%","-33.92%","0.00%","0.00%","21.08%","1,544.04%","-24.20%","-53.83%","-3.47%","-44.21%","-",""
"Horiz. %","32.93%","32.93%","32.93%","49.84%","0.00%","375.22%","309.89%","18.85%","24.87%","53.86%","55.79%","100.00%",""
"Net Worth","335,265","335,265","335,265","330,062","319,655","330,049","330,121","299,568","269,669","254,186","234,188","228,705","4.34%"
"YoY %","0.00%","0.00%","1.58%","3.26%","-3.15%","-0.02%","10.20%","11.09%","6.09%","8.54%","2.40%","-",""
"Horiz. %","146.59%","146.59%","146.59%","144.32%","139.77%","144.31%","144.34%","130.98%","117.91%","111.14%","102.40%","100.00%",""
"NOSH","65,100","65,100","65,100","65,101","65,103","65,227","65,112","65,123","65,137","65,176","65,233","65,719","-0.11%"
"YoY %","0.00%","0.00%","-0.00%","-0.00%","-0.19%","0.18%","-0.02%","-0.02%","-0.06%","-0.09%","-0.74%","-",""
"Horiz. %","99.06%","99.06%","99.06%","99.06%","99.06%","99.25%","99.08%","99.09%","99.11%","99.17%","99.26%","100.00%",""
"NP Margin","1.41    %","1.41    %","1.41    %","0.93    %","-1.26    %","0.20    %","0.31    %","7.03    %","6.54    %","2.92    %","3.60    %","2.22    %","-4.92%"
"YoY %","0.00%","0.00%","51.61%","173.81%","-730.00%","-35.48%","-95.59%","7.49%","123.97%","-18.89%","62.16%","-",""
"Horiz. %","63.51%","63.51%","63.51%","41.89%","-56.76%","9.01%","13.96%","316.67%","294.59%","131.53%","162.16%","100.00%",""
"ROE","2.23    %","2.23    %","2.23    %","1.49    %","-1.58    %","0.35    %","0.54    %","11.42    %","11.00    %","5.39    %","5.65    %","2.98    %","-3.17%"
"YoY %","0.00%","0.00%","49.66%","194.30%","-551.43%","-35.19%","-95.27%","3.82%","104.08%","-4.60%","89.60%","-",""
"Horiz. %","74.83%","74.83%","74.83%","50.00%","-53.02%","11.74%","18.12%","383.22%","369.13%","180.87%","189.60%","100.00%",""
"RPS","763.40","763.40","763.40","753.88","685.25","684.45","705.40","742.68","695.76","721.77","557.71","468.25","5.58%"
"YoY %","0.00%","0.00%","1.26%","10.02%","0.12%","-2.97%","-5.02%","6.74%","-3.60%","29.42%","19.11%","-",""
