Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","104,861","104,861","104,861","74,002","70,836","66,411","46,531","47,711","49,191","50,281","50,193","48,796","8.87%"
"YoY %","0.00%","0.00%","41.70%","4.47%","6.66%","42.72%","-2.47%","-3.01%","-2.17%","0.18%","2.86%","-",""
"Horiz. %","214.90%","214.90%","214.90%","151.66%","145.17%","136.10%","95.36%","97.78%","100.81%","103.04%","102.86%","100.00%",""
"PBT","3,029","3,029","3,029","16,249","6,598","9,920","6,630","8,651","8,797","9,962","9,751","8,281","-10.57%"
"YoY %","0.00%","0.00%","-81.36%","146.27%","-33.49%","49.62%","-23.36%","-1.66%","-11.69%","2.16%","17.75%","-",""
"Horiz. %","36.58%","36.58%","36.58%","196.22%","79.68%","119.79%","80.06%","104.47%","106.23%","120.30%","117.75%","100.00%",""
"Tax","-1,206","-1,207","-1,206","-418","2,072","-3,205","-1,806","-2,127","-2,533","-2,394","-2,729","-2,585","-8.12%"
"YoY %","0.08%","-0.08%","-188.52%","-120.17%","164.65%","-77.46%","15.09%","16.03%","-5.81%","12.28%","-5.57%","-",""
"Horiz. %","46.65%","46.69%","46.65%","16.17%","-80.15%","123.98%","69.86%","82.28%","97.99%","92.61%","105.57%","100.00%",""
"NP","1,823","1,822","1,823","15,831","8,670","6,715","4,824","6,524","6,264","7,568","7,022","5,696","-11.88%"
"YoY %","0.05%","-0.05%","-88.48%","82.60%","29.11%","39.20%","-26.06%","4.15%","-17.23%","7.78%","23.28%","-",""
"Horiz. %","32.00%","31.99%","32.00%","277.93%","152.21%","117.89%","84.69%","114.54%","109.97%","132.87%","123.28%","100.00%",""
"NP to SH","1,483","1,348","1,483","13,955","6,569","5,626","4,824","6,524","6,264","7,568","7,048","5,711","-13.91%"
"YoY %","10.01%","-9.10%","-89.37%","112.44%","16.76%","16.63%","-26.06%","4.15%","-17.23%","7.38%","23.41%","-",""
"Horiz. %","25.97%","23.60%","25.97%","244.35%","115.02%","98.51%","84.47%","114.24%","109.68%","132.52%","123.41%","100.00%",""
"Tax Rate","39.82    %","39.85    %","39.82    %","2.57    %","-31.40    %","32.31    %","27.24    %","24.59    %","28.79    %","24.03    %","27.99    %","31.22    %","2.74%"
"YoY %","-0.08%","0.08%","1,449.42%","108.18%","-197.18%","18.61%","10.78%","-14.59%","19.81%","-14.15%","-10.35%","-",""
"Horiz. %","127.55%","127.64%","127.55%","8.23%","-100.58%","103.49%","87.25%","78.76%","92.22%","76.97%","89.65%","100.00%",""
"Total Cost","103,038","103,039","103,038","58,171","62,166","59,696","41,707","41,187","42,927","42,713","43,171","43,100","10.16%"
"YoY %","-0.00%","0.00%","77.13%","-6.43%","4.14%","43.13%","1.26%","-4.05%","0.50%","-1.06%","0.16%","-",""
"Horiz. %","239.07%","239.07%","239.07%","134.97%","144.24%","138.51%","96.77%","95.56%","99.60%","99.10%","100.16%","100.00%",""
"Net Worth","73,468","73,468","73,468","74,336","60,674","58,806","55,591","54,784","51,473","48,430","43,167","36,177","8.18%"
"YoY %","0.00%","0.00%","-1.17%","22.52%","3.18%","5.78%","1.47%","6.43%","6.28%","12.19%","19.32%","-",""
"Horiz. %","203.08%","203.08%","203.08%","205.48%","167.71%","162.55%","153.66%","151.43%","142.28%","133.87%","119.32%","100.00%",""
"Div","-","0","-","16","48","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","-66.67%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","33.33%","100.00%","-","-","-","-","-","-","-",""
"Div Payout %","-     %","-     %","-     %","0.12    %","0.73    %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","-83.56%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","16.44%","100.00%","-","-","-","-","-","-","-",""
"Net Worth","73,468","73,468","73,468","74,336","60,674","58,806","55,591","54,784","51,473","48,430","43,167","36,177","8.18%"
"YoY %","0.00%","0.00%","-1.17%","22.52%","3.18%","5.78%","1.47%","6.43%","6.28%","12.19%","19.32%","-",""
"Horiz. %","203.08%","203.08%","203.08%","205.48%","167.71%","162.55%","153.66%","151.43%","142.28%","133.87%","119.32%","100.00%",""
"NOSH","40,182","40,182","40,182","40,182","40,182","40,182","40,182","40,182","40,182","40,191","40,343","40,197","-0.00%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-0.02%","-0.38%","0.36%","-",""
"Horiz. %","99.96%","99.96%","99.96%","99.96%","99.96%","99.96%","99.96%","99.96%","99.96%","99.99%","100.36%","100.00%",""
"NP Margin","1.74    %","1.74    %","1.74    %","21.39    %","12.24    %","10.11    %","10.37    %","13.67    %","12.73    %","15.05    %","13.99    %","11.67    %","-19.05%"
"YoY %","0.00%","0.00%","-91.87%","74.75%","21.07%","-2.51%","-24.14%","7.38%","-15.42%","7.58%","19.88%","-",""
"Horiz. %","14.91%","14.91%","14.91%","183.29%","104.88%","86.63%","88.86%","117.14%","109.08%","128.96%","119.88%","100.00%",""
"ROE","2.02    %","1.83    %","2.02    %","18.77    %","10.83    %","9.57    %","8.68    %","11.91    %","12.17    %","15.63    %","16.33    %","15.79    %","-20.41%"
"YoY %","10.38%","-9.41%","-89.24%","73.31%","13.17%","10.25%","-27.12%","-2.14%","-22.14%","-4.29%","3.42%","-",""
"Horiz. %","12.79%","11.59%","12.79%","118.87%","68.59%","60.61%","54.97%","75.43%","77.07%","98.99%","103.42%","100.00%",""
"RPS","260.97","260.97","260.97","184.17","176.29","165.28","115.80","118.74","122.42","125.10","124.41","121.39","8.87%"
"YoY %","0.00%","0.00%","41.70%","4.47%","6.66%","42.73%","-2.48%","-3.01%","-2.14%","0.55%","2.49%","-",""
"Horiz. %","214.98%","214.98%","214.98%","151.72%","145.23%","136.16%","95.40%","97.82%","100.85%","103.06%","102.49%","100.00%",""
"EPS","3.69","3.35","3.69","34.73","16.35","14.00","12.01","16.24","15.59","18.83","17.47","14.18","-13.89%"
"YoY %","10.15%","-9.21%","-89.38%","112.42%","16.79%","16.57%","-26.05%","4.17%","-17.21%","7.78%","23.20%","-",""
"Horiz. %","26.02%","23.62%","26.02%","244.92%","115.30%","98.73%","84.70%","114.53%","109.94%","132.79%","123.20%","100.00%",""
"DPS","0.00","0.00","0.00","0.04","0.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","-66.67%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","33.33%","100.00%","-","-","-","-","-","-","-",""
"NAPS","1.8284","1.8284","1.8284","1.8500","1.5100","1.4635","1.3835","1.3634","1.2810","1.2050","1.0700","0.9000","8.19%"
"YoY %","0.00%","0.00%","-1.17%","22.52%","3.18%","5.78%","1.47%","6.43%","6.31%","12.62%","18.89%","-",""
"Horiz. %","203.16%","203.16%","203.16%","205.56%","167.78%","162.61%","153.72%","151.49%","142.33%","133.89%","118.89%","100.00%",""
"RPS","260.97","260.97","260.97","184.17","176.29","165.28","115.80","118.74","122.42","125.13","124.91","121.44","8.87%"
"YoY %","0.00%","0.00%","41.70%","4.47%","6.66%","42.73%","-2.48%","-3.01%","-2.17%","0.18%","2.86%","-",""
"Horiz. %","214.90%","214.90%","214.90%","151.66%","145.17%","136.10%","95.36%","97.78%","100.81%","103.04%","102.86%","100.00%",""
"EPS","3.69","3.35","3.69","34.73","16.35","14.00","12.01","16.24","15.59","18.83","17.54","14.21","-13.91%"
"YoY %","10.15%","-9.21%","-89.38%","112.42%","16.79%","16.57%","-26.05%","4.17%","-17.21%","7.35%","23.43%","-",""
"Horiz. %","25.97%","23.57%","25.97%","244.41%","115.06%","98.52%","84.52%","114.29%","109.71%","132.51%","123.43%","100.00%",""
