F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"30-Jun-2019","25-Feb-2019","31-Dec-2018","2","314,636","47,950","34,316","34,316","-","504,236","- %","10.91%","6.81%","5,602,624","5.62","5.58","0.62","0.61","0.00","0.00","0.0900","0.09"," 32.56%"," 18.47%","31-Dec-2018","0.265","4.72","43.27","2.94","2.31%","0.00%","25-Feb-2019","0.305","5.43","49.80","3.39","2.01%","0.00%"
"30-Jun-2019","29-Nov-2018","30-Sep-2018","1","298,036","37,448","25,888","25,888","-","454,754","- %","8.69%","5.69%","5,684,429","5.24","5.28","0.48","0.46","0.00","0.00","0.0800","0.08"," 9.57%"," -18.01%","28-Sep-2018","0.42","8.01","92.22","5.25","1.08%","0.00%","29-Nov-2018","0.30","5.72","65.87","3.75","1.52%","0.00%"
"30-Jun-2018","30-Aug-2018","30-Jun-2018","4","292,988","44,607","23,627","23,627","11,172","446,897","47.29%","8.06%","5.29%","5,586,223","5.24","5.19","0.42","0.42","0.20","0.20","0.0800","0.08"," 3.60%"," -35.85%","29-Jun-2018","0.405","7.72","95.76","5.06","1.04%","0.49%","30-Aug-2018","0.42","8.01","99.30","5.25","1.01%","0.48%"
"30-Jun-2018","14-May-2018","31-Mar-2018","3","291,504","40,714","22,806","22,806","-","447,332","- %","7.82%","5.10%","5,591,659","5.21","5.17","0.41","0.40","0.00","0.00","0.0800","0.08"," -21.26%"," -32.43%","30-Mar-2018","0.525","10.07","128.72","6.56","0.78%","0.00%","14-May-2018","0.525","10.07","128.72","6.56","0.78%","0.00%"
"30-Jun-2018","22-Feb-2018","31-Dec-2017","2","290,452","42,688","28,966","28,966","-","446,098","- %","9.97%","6.49%","5,576,236","5.21","5.15","0.52","0.51","0.00","0.00","0.0800","0.08"," -8.27%"," -16.31%","29-Dec-2017","0.605","11.62","116.47","7.56","0.86%","0.00%","22-Feb-2018","0.62","11.90","119.36","7.75","0.84%","0.00%"
"30-Jun-2018","20-Nov-2017","30-Sep-2017","1","275,068","37,284","31,576","31,576","-","446,098","- %","11.48%","7.08%","5,576,236","4.93","4.88","0.56","0.56","0.00","0.00","0.0800","0.08"," -14.26%"," -2.62%","29-Sep-2017","0.635","12.87","112.14","7.94","0.89%","0.00%","20-Nov-2017","0.63","12.77","111.26","7.88","0.90%","0.00%"
"30-Jun-2017","30-Aug-2017","30-Jun-2017","4","250,510","44,474","36,829","36,829","13,940","446,098","37.85%","14.70%","8.26%","5,576,236","4.49","4.44","0.66","0.65","0.25","0.25","0.0800","0.08"," 9.11%"," 6.92%","30-Jun-2017","0.625","13.91","94.63","7.81","1.06%","0.40%","30-Aug-2017","0.68","15.14","102.96","8.50","0.97%","0.37%"
"30-Jun-2017","23-May-2017","31-Mar-2017","3","247,524","39,792","33,754","33,754","-","416,624","- %","13.64%","8.10%","1,388,747","17.82","4.39","2.44","0.60","0.00","0.00","0.3000","0.07"," -2.47%"," 18.16%","31-Mar-2017","2.05","11.50","84.34","6.83","1.19%","0.00%","23-May-2017","3.03","17.00","124.66","10.10","0.80%","0.00%"
"30-Jun-2017","22-Feb-2017","31-Dec-2016","2","248,332","40,960","34,610","34,610","-","401,475","- %","13.94%","8.62%","1,384,400","17.94","4.40","2.50","0.61","0.00","0.00","0.2900","0.07"," 6.74%"," 22.78%","30-Dec-2016","1.69","9.42","67.60","5.83","1.48%","0.00%","22-Feb-2017","1.59","8.86","63.60","5.48","1.57%","0.00%"
"30-Jun-2017","24-Nov-2016","30-Sep-2016","1","232,068","38,480","32,424","32,424","-","398,430","- %","13.97%","8.14%","1,373,898","16.89","4.11","2.36","0.57","0.00","0.00","0.2900","0.07"," -5.86%"," 28.87%","30-Sep-2016","1.74","10.30","73.73","6.00","1.36%","0.00%","24-Nov-2016","1.69","10.01","71.61","5.83","1.40%","0.00%"
"30-Jun-2016","26-Aug-2016","30-Jun-2016","4","219,757","40,183","34,444","34,444","12,948","362,568","37.59%","15.67%","9.50%","1,294,887","16.97","3.90","2.66","0.61","1.00","0.23","0.2800","0.06"," 20.57%"," 21.73%","30-Jun-2016","1.54","9.07","57.89","5.50","1.73%","0.65%","26-Aug-2016","1.51","8.90","56.77","5.39","1.76%","0.66%"
"30-Jun-2016","26-May-2016","31-Mar-2016","3","214,526","32,994","28,566","28,566","-","342,292","- %","13.32%","8.35%","1,267,751","16.92","3.80","2.25","0.51","0.00","0.00","0.2700","0.06"," 1.34%"," 13.96%","31-Mar-2016","1.56","9.22","69.23","5.78","1.44%","0.00%","26-May-2016","1.53","9.04","67.90","5.67","1.47%","0.00%"
"30-Jun-2016","24-Feb-2016","31-Dec-2015","2","213,902","32,838","28,188","28,188","-","160,721","- %","13.18%","17.54%","1,236,315","17.30","3.79","2.28","0.50","0.00","0.00","0.1300","0.03"," 12.03%"," 15.58%","31-Dec-2015","1.73","10.00","75.88","13.31","1.32%","0.00%","24-Feb-2016","1.66","9.59","72.81","12.77","1.37%","0.00%"
"30-Jun-2016","19-Nov-2015","30-Sep-2015","1","205,864","28,720","25,160","25,160","-","147,999","- %","12.22%","17.00%","1,233,333","16.69","3.65","2.04","0.45","0.00","0.00","0.1200","0.03"," -11.08%"," 26.23%","30-Sep-2015","1.13","6.77","55.39","9.42","1.81%","0.00%","19-Nov-2015","1.56","9.35","76.47","13.00","1.31%","0.00%"
"30-Jun-2015","28-Aug-2015","30-Jun-2015","4","196,751","31,306","28,296","28,296","11,678","128,466","41.27%","14.38%","22.03%","1,167,874","16.85","3.49","2.43","0.50","1.00","0.21","0.1100","0.02"," 12.88%"," 21.00%","30-Jun-2015","1.37","8.13","56.54","12.45","1.77%","0.73%","28-Aug-2015","0.865","5.13","35.70","7.86","2.80%","1.16%"
"30-Jun-2015","22-May-2015","31-Mar-2015","3","193,237","27,869","25,066","25,066","-","126,871","- %","12.97%","19.76%","1,153,374","16.75","3.43","2.17","0.44","0.00","0.00","0.1100","0.02"," 2.78%"," 7.37%","31-Mar-2015","1.65","9.85","75.92","15.00","1.32%","0.00%","22-May-2015","1.53","9.13","70.40","13.91","1.42%","0.00%"
"30-Jun-2015","12-Feb-2015","31-Dec-2014","2","187,678","27,256","24,388","24,388","-","0","- %","12.99%","- %","846,805","22.16","3.33","2.16","0.43","0.00","0.00","0.0000","0.00"," 22.36%"," -1.70%","31-Dec-2014","2.10","9.48","72.92","0.00","1.37%","0.00%","12-Feb-2015","1.61","7.26","55.90","0.00","1.79%","0.00%"
