Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","284,032","284,031","284,032","243,762","167,349","153,677","234,680","258,659","283,362","273,448","216,713","389,578","-3.45%"
"YoY %","0.00%","-0.00%","16.52%","45.66%","8.90%","-34.52%","-9.27%","-8.72%","3.63%","26.18%","-44.37%","-",""
"Horiz. %","72.91%","72.91%","72.91%","62.57%","42.96%","39.45%","60.24%","66.39%","72.74%","70.19%","55.63%","100.00%",""
"PBT","5,764","5,762","5,764","10,555","7,575","-5,694","-14,663","2,448","-11,179","2,877","4,113","11,394","-7.29%"
"YoY %","0.03%","-0.03%","-45.39%","39.34%","233.03%","61.17%","-698.98%","121.90%","-488.56%","-30.05%","-63.90%","-",""
"Horiz. %","50.59%","50.57%","50.59%","92.64%","66.48%","-49.97%","-128.69%","21.48%","-98.11%","25.25%","36.10%","100.00%",""
"Tax","-1,101","-1,101","-1,101","-2,885","-1,045","2,197","2,655","-1,939","545","-4,368","1,193","-2,352","-8.08%"
"YoY %","0.00%","0.00%","61.84%","-176.08%","-147.56%","-17.25%","236.93%","-455.78%","112.48%","-466.14%","150.72%","-",""
"Horiz. %","46.81%","46.81%","46.81%","122.66%","44.43%","-93.41%","-112.88%","82.44%","-23.17%","185.71%","-50.72%","100.00%",""
"NP","4,663","4,661","4,663","7,670","6,530","-3,497","-12,008","509","-10,634","-1,491","5,306","9,042","-7.09%"
"YoY %","0.04%","-0.04%","-39.20%","17.46%","286.73%","70.88%","-2,459.14%","104.79%","-613.21%","-128.10%","-41.32%","-",""
"Horiz. %","51.57%","51.55%","51.57%","84.83%","72.22%","-38.68%","-132.80%","5.63%","-117.61%","-16.49%","58.68%","100.00%",""
"NP to SH","4,882","4,880","4,882","9,283","9,701","-3,473","-12,856","863","-10,377","-1,573","5,265","9,053","-6.63%"
"YoY %","0.04%","-0.04%","-47.41%","-4.31%","379.33%","72.99%","-1,589.69%","108.32%","-559.69%","-129.88%","-41.84%","-",""
"Horiz. %","53.93%","53.90%","53.93%","102.54%","107.16%","-38.36%","-142.01%","9.53%","-114.62%","-17.38%","58.16%","100.00%",""
"Tax Rate","19.10    %","19.11    %","19.10    %","27.33    %","13.80    %","-     %","-     %","79.21    %","-     %","151.82    %","-29.01    %","20.64    %","-0.86%"
"YoY %","-0.05%","0.05%","-30.11%","98.04%","0.00%","0.00%","0.00%","0.00%","0.00%","623.34%","-240.55%","-",""
"Horiz. %","92.54%","92.59%","92.54%","132.41%","66.86%","0.00%","0.00%","383.77%","0.00%","735.56%","-140.55%","100.00%",""
"Total Cost","279,369","279,370","279,369","236,092","160,819","157,174","246,688","258,150","293,996","274,939","211,407","380,536","-3.37%"
"YoY %","-0.00%","0.00%","18.33%","46.81%","2.32%","-36.29%","-4.44%","-12.19%","6.93%","30.05%","-44.44%","-",""
"Horiz. %","73.41%","73.41%","73.41%","62.04%","42.26%","41.30%","64.83%","67.84%","77.26%","72.25%","55.56%","100.00%",""
"Net Worth","142,116","142,116","142,116","140,002","131,181","12,212,747","120,364","115,623","116,540","94,848","98,634","93,754","4.73%"
"YoY %","0.00%","0.00%","1.51%","6.72%","-98.93%","10,046.43%","4.10%","-0.79%","22.87%","-3.84%","5.20%","-",""
"Horiz. %","151.58%","151.58%","151.58%","149.33%","139.92%","13,026.32%","128.38%","123.33%","124.30%","101.17%","105.20%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","3,202","3,201","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.03%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.03%","100.00%",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","60.82    %","35.36    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","72.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","172.00%","100.00%",""
"Net Worth","142,116","142,116","142,116","140,002","131,181","12,212,747","120,364","115,623","116,540","94,848","98,634","93,754","4.73%"
"YoY %","0.00%","0.00%","1.51%","6.72%","-98.93%","10,046.43%","4.10%","-0.79%","22.87%","-3.84%","5.20%","-",""
"Horiz. %","151.58%","151.58%","151.58%","149.33%","139.92%","13,026.32%","128.38%","123.33%","124.30%","101.17%","105.20%","100.00%",""
"NOSH","126,890","126,890","126,890","127,275","127,361","127,216","128,047","127,058","128,066","128,173","128,096","128,062","-0.10%"
"YoY %","0.00%","0.00%","-0.30%","-0.07%","0.11%","-0.65%","0.78%","-0.79%","-0.08%","0.06%","0.03%","-",""
"Horiz. %","99.08%","99.08%","99.08%","99.39%","99.45%","99.34%","99.99%","99.22%","100.00%","100.09%","100.03%","100.00%",""
"NP Margin","1.64    %","1.64    %","1.64    %","3.15    %","3.90    %","-2.28    %","-5.12    %","0.20    %","-3.75    %","-0.55    %","2.45    %","2.32    %","-3.78%"
"YoY %","0.00%","0.00%","-47.94%","-19.23%","271.05%","55.47%","-2,660.00%","105.33%","-581.82%","-122.45%","5.60%","-",""
"Horiz. %","70.69%","70.69%","70.69%","135.78%","168.10%","-98.28%","-220.69%","8.62%","-161.64%","-23.71%","105.60%","100.00%",""
"ROE","3.44    %","3.43    %","3.44    %","6.63    %","7.40    %","-0.03    %","-10.68    %","0.75    %","-8.90    %","-1.66    %","5.34    %","9.66    %","-10.83%"
"YoY %","0.29%","-0.29%","-48.11%","-10.41%","24,766.67%","99.72%","-1,524.00%","108.43%","-436.14%","-131.09%","-44.72%","-",""
"Horiz. %","35.61%","35.51%","35.61%","68.63%","76.60%","-0.31%","-110.56%","7.76%","-92.13%","-17.18%","55.28%","100.00%",""
"RPS","223.84","223.84","223.84","191.52","131.40","120.80","183.28","203.57","221.26","213.34","169.18","304.21","-3.35%"
"YoY %","0.00%","0.00%","16.88%","45.75%","8.77%","-34.09%","-9.97%","-8.00%","3.71%","26.10%","-44.39%","-",""
"Horiz. %","73.58%","73.58%","73.58%","62.96%","43.19%","39.71%","60.25%","66.92%","72.73%","70.13%","55.61%","100.00%",""
"EPS","3.85","3.85","3.85","6.12","5.30","-2.73","-10.04","0.67","-8.11","-1.23","4.14","7.07","-6.53%"
"YoY %","0.00%","0.00%","-37.09%","15.47%","294.14%","72.81%","-1,598.51%","108.26%","-559.35%","-129.71%","-41.44%","-",""
"Horiz. %","54.46%","54.46%","54.46%","86.56%","74.96%","-38.61%","-142.01%","9.48%","-114.71%","-17.40%","58.56%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.50","2.50","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","100.00%",""
"NAPS","1.1200","1.1200","1.1200","1.1000","1.0300","96.0000","0.9400","0.9100","0.9100","0.7400","0.7700","0.7321","4.83%"
"YoY %","0.00%","0.00%","1.82%","6.80%","-98.93%","10,112.77%","3.30%","0.00%","22.97%","-3.90%","5.18%","-",""
"Horiz. %","152.98%","152.98%","152.98%","150.25%","140.69%","13,112.96%","128.40%","124.30%","124.30%","101.08%","105.18%","100.00%",""
"RPS","221.84","221.84","221.84","190.39","130.71","120.03","183.30","202.03","221.32","213.58","169.26","304.28","-3.45%"
"YoY %","0.00%","0.00%","16.52%","45.66%","8.90%","-34.52%","-9.27%","-8.72%","3.62%","26.18%","-44.37%","-",""
"Horiz. %","72.91%","72.91%","72.91%","62.57%","42.96%","39.45%","60.24%","66.40%","72.74%","70.19%","55.63%","100.00%",""
"EPS","3.81","3.81","3.81","7.25","7.58","-2.71","-10.04","0.67","-8.11","-1.23","4.11","7.07","-6.63%"
"YoY %","0.00%","0.00%","-47.45%","-4.35%","379.70%","73.01%","-1,598.51%","108.26%","-559.35%","-129.93%","-41.87%","-",""
"Horiz. %","53.89%","53.89%","53.89%","102.55%","107.21%","-38.33%","-142.01%","9.48%","-114.71%","-17.40%","58.13%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.50","2.50","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","100.00%",""
"NAPS","1.1100","1.1100","1.1100","1.0935","1.0246","95.3882","0.9401","0.9031","0.9102","0.7408","0.7704","0.7323","4.73%"
"YoY %","0.00%","0.00%","1.51%","6.72%","-98.93%","10,046.60%","4.10%","-0.78%","22.87%","-3.84%","5.20%","-",""
"Horiz. %","151.58%","151.58%","151.58%","149.32%","139.92%","13,025.84%","128.38%","123.32%","124.29%","101.16%","105.20%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","30/12/10","31/12/09","-"
"Price","0.2500","0.2500","0.2500","0.5000","0.4000","0.1650","0.2750","0.3000","0.3200","0.3600","0.4500","0.5000","-"
"P/RPS","0.11","0.11","0.11","0.26","0.30","0.14","0.15","0.15","0.14","0.17","0.27","0.16","-4.08%"
"YoY %","0.00%","0.00%","-57.69%","-13.33%","114.29%","-6.67%","0.00%","7.14%","-17.65%","-37.04%","68.75%","-",""
"Horiz. %","68.75%","68.75%","68.75%","162.50%","187.50%","87.50%","93.75%","93.75%","87.50%","106.25%","168.75%","100.00%",""
"P/EPS","6.50","6.50","6.50","6.86","5.25","-6.04","-2.74","44.17","-3.95","-29.33","10.95","7.07","-0.93%"
"YoY %","0.00%","0.00%","-5.25%","30.67%","186.92%","-120.44%","-106.20%","1,218.23%","86.53%","-367.85%","54.88%","-",""
"Horiz. %","91.94%","91.94%","91.94%","97.03%","74.26%","-85.43%","-38.76%","624.75%","-55.87%","-414.85%","154.88%","100.00%",""
"EY","15.39","15.38","15.39","14.59","19.04","-16.55","-36.51","2.26","-25.32","-3.41","9.13","14.14","0.95%"
"YoY %","0.07%","-0.06%","5.48%","-23.37%","215.05%","54.67%","-1,715.49%","108.93%","-642.52%","-137.35%","-35.43%","-",""
"Horiz. %","108.84%","108.77%","108.84%","103.18%","134.65%","-117.04%","-258.20%","15.98%","-179.07%","-24.12%","64.57%","100.00%",""
"DY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.56","5.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","11.20%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","111.20%","100.00%",""
"P/NAPS","0.22","0.22","0.22","0.45","0.39","0.00","0.29","0.33","0.35","0.49","0.58","0.68","-11.78%"
