Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/05/16,31/12/15,31/05/15,31/05/14,31/05/13,31/05/12,31/05/11,CAGR
"Revenue","379,778","371,384","347,684","313,849","185,943","288,226","0","253,667","238,750","201,935","178,208","147,682","11.94%"
"YoY %","2.26%","6.82%","10.78%","68.79%","-35.49%","0.00%","0.00%","6.25%","18.23%","13.31%","20.67%","-",""
"Horiz. %","257.16%","251.48%","235.43%","212.52%","125.91%","195.17%","0.00%","171.77%","161.66%","136.74%","120.67%","100.00%",""
"PBT","41,354","35,657","33,856","35,272","18,270","37,078","0","31,963","28,311","22,788","14,251","10,166","17.17%"
"YoY %","15.98%","5.32%","-4.01%","93.06%","-50.73%","0.00%","0.00%","12.90%","24.24%","59.90%","40.18%","-",""
"Horiz. %","406.79%","350.75%","333.03%","346.96%","179.72%","364.73%","0.00%","314.41%","278.49%","224.16%","140.18%","100.00%",""
"Tax","-10,208","-9,321","-9,631","-9,794","-5,763","-8,621","0","-9,156","-6,745","-3,555","-3,665","-2,068","22.46%"
"YoY %","-9.52%","3.22%","1.66%","-69.95%","33.15%","0.00%","0.00%","-35.74%","-89.73%","3.00%","-77.22%","-",""
"Horiz. %","493.62%","450.73%","465.72%","473.60%","278.68%","416.88%","-0.00%","442.75%","326.16%","171.91%","177.22%","100.00%",""
"NP","31,146","26,336","24,225","25,478","12,507","28,457","0","22,807","21,566","19,233","10,586","8,098","15.53%"
"YoY %","18.26%","8.71%","-4.92%","103.71%","-56.05%","0.00%","0.00%","5.75%","12.13%","81.68%","30.72%","-",""
"Horiz. %","384.61%","325.22%","299.15%","314.62%","154.45%","351.41%","0.00%","281.64%","266.31%","237.50%","130.72%","100.00%",""
"NP to SH","31,146","26,336","24,225","25,478","12,507","28,457","0","22,807","21,566","19,233","10,586","8,098","15.53%"
"YoY %","18.26%","8.71%","-4.92%","103.71%","-56.05%","0.00%","0.00%","5.75%","12.13%","81.68%","30.72%","-",""
"Horiz. %","384.61%","325.22%","299.15%","314.62%","154.45%","351.41%","0.00%","281.64%","266.31%","237.50%","130.72%","100.00%",""
"Tax Rate","24.68    %","26.14    %","28.45    %","27.77    %","31.54    %","23.25    %","-     %","28.65    %","23.82    %","15.60    %","25.72    %","20.34    %","4.52%"
"YoY %","-5.59%","-8.12%","2.45%","-11.95%","35.66%","0.00%","0.00%","20.28%","52.69%","-39.35%","26.45%","-",""
"Horiz. %","121.34%","128.52%","139.87%","136.53%","155.06%","114.31%","0.00%","140.86%","117.11%","76.70%","126.45%","100.00%",""
"Total Cost","348,632","345,048","323,459","288,371","173,436","259,769","0","230,860","217,184","182,702","167,622","139,584","11.71%"
"YoY %","1.04%","6.67%","12.17%","66.27%","-33.23%","0.00%","0.00%","6.30%","18.87%","9.00%","20.09%","-",""
"Horiz. %","249.77%","247.20%","231.73%","206.59%","124.25%","186.10%","0.00%","165.39%","155.59%","130.89%","120.09%","100.00%",""
"Net Worth","397,387","397,387","389,198","331,461","266,649","238,807","224,619","209,455","184,616","166,275","150,295","142,028","14.20%"
"YoY %","0.00%","2.10%","17.42%","24.31%","11.66%","6.32%","7.24%","13.45%","11.03%","10.63%","5.82%","-",""
"Horiz. %","279.79%","279.79%","274.03%","233.38%","187.74%","168.14%","158.15%","147.47%","129.99%","117.07%","105.82%","100.00%",""
"Div","-","7,348","7,348","10,167","5,813","8,038","-","6,873","5,302","5,237","3,920","3,265","11.28%"
"YoY %","0.00%","0.00%","-27.72%","74.90%","-27.68%","0.00%","0.00%","29.64%","1.24%","33.57%","20.07%","-",""
"Horiz. %","0.00%","225.06%","225.06%","311.38%","178.03%","246.18%","0.00%","210.51%","162.37%","160.38%","120.07%","100.00%",""
"Div Payout %","-     %","27.90    %","30.34    %","39.91    %","46.48    %","28.25    %","-     %","30.14    %","24.59    %","27.23    %","37.04    %","40.32    %","-3.68%"
"YoY %","0.00%","-8.04%","-23.98%","-14.14%","64.53%","0.00%","0.00%","22.57%","-9.70%","-26.48%","-8.13%","-",""
"Horiz. %","0.00%","69.20%","75.25%","98.98%","115.28%","70.06%","0.00%","74.75%","60.99%","67.53%","91.87%","100.00%",""
"Net Worth","397,387","397,387","389,198","331,461","266,649","238,807","224,619","209,455","184,616","166,275","150,295","142,028","14.20%"
"YoY %","0.00%","2.10%","17.42%","24.31%","11.66%","6.32%","7.24%","13.45%","11.03%","10.63%","5.82%","-",""
"Horiz. %","279.79%","279.79%","274.03%","233.38%","187.74%","168.14%","158.15%","147.47%","129.99%","117.07%","105.82%","100.00%",""
"NOSH","209,969","209,969","209,969","184,864","166,095","146,158","137,474","137,474","132,550","130,925","130,691","130,612","6.45%"
"YoY %","0.00%","0.00%","13.58%","11.30%","13.64%","6.32%","0.00%","3.71%","1.24%","0.18%","0.06%","-",""
"Horiz. %","160.76%","160.76%","160.76%","141.54%","127.17%","111.90%","105.25%","105.25%","101.48%","100.24%","100.06%","100.00%",""
"NP Margin","8.20    %","7.09    %","6.97    %","8.12    %","6.73    %","9.87    %","-     %","8.99    %","9.03    %","9.52    %","5.94    %","5.48    %","3.22%"
"YoY %","15.66%","1.72%","-14.16%","20.65%","-31.81%","0.00%","0.00%","-0.44%","-5.15%","60.27%","8.39%","-",""
"Horiz. %","149.64%","129.38%","127.19%","148.18%","122.81%","180.11%","0.00%","164.05%","164.78%","173.72%","108.39%","100.00%",""
"ROE","7.84    %","6.63    %","6.22    %","7.69    %","4.69    %","11.92    %","-     %","10.89    %","11.68    %","11.57    %","7.04    %","5.70    %","1.16%"
"YoY %","18.25%","6.59%","-19.12%","63.97%","-60.65%","0.00%","0.00%","-6.76%","0.95%","64.35%","23.51%","-",""
"Horiz. %","137.54%","116.32%","109.12%","134.91%","82.28%","209.12%","0.00%","191.05%","204.91%","202.98%","123.51%","100.00%",""
"RPS","180.87","176.88","165.59","169.77","111.95","197.20","-","184.52","180.12","154.24","136.36","113.07","5.15%"
"YoY %","2.26%","6.82%","-2.46%","51.65%","-43.23%","0.00%","0.00%","2.44%","16.78%","13.11%","20.60%","-",""
"Horiz. %","159.96%","156.43%","146.45%","150.15%","99.01%","174.41%","0.00%","163.19%","159.30%","136.41%","120.60%","100.00%",""
"EPS","14.84","12.54","11.54","13.83","7.53","19.47","0.00","16.59","16.27","14.69","8.10","6.20","8.53%"
"YoY %","18.34%","8.67%","-16.56%","83.67%","-61.33%","0.00%","0.00%","1.97%","10.76%","81.36%","30.65%","-",""
"Horiz. %","239.35%","202.26%","186.13%","223.06%","121.45%","314.03%","0.00%","267.58%","262.42%","236.94%","130.65%","100.00%",""
"DPS","0.00","3.50","3.50","5.50","3.50","5.50","0.00","5.00","4.00","4.00","3.00","2.50","4.53%"
"YoY %","0.00%","0.00%","-36.36%","57.14%","-36.36%","0.00%","0.00%","25.00%","0.00%","33.33%","20.00%","-",""
"Horiz. %","0.00%","140.00%","140.00%","220.00%","140.00%","220.00%","0.00%","200.00%","160.00%","160.00%","120.00%","100.00%",""
"NAPS","1.8926","1.8926","1.8536","1.7930","1.6054","1.6339","1.6339","1.5236","1.3928","1.2700","1.1500","1.0874","7.28%"
"YoY %","0.00%","2.10%","3.38%","11.69%","-1.74%","0.00%","7.24%","9.39%","9.67%","10.43%","5.76%","-",""
"Horiz. %","174.05%","174.05%","170.46%","164.89%","147.64%","150.26%","150.26%","140.11%","128.09%","116.79%","105.76%","100.00%",""
"RPS","180.85","176.86","165.57","149.46","88.55","137.26","-","120.80","113.69","96.16","84.86","70.33","11.94%"
"YoY %","2.26%","6.82%","10.78%","68.79%","-35.49%","0.00%","0.00%","6.25%","18.23%","13.32%","20.66%","-",""
"Horiz. %","257.14%","251.47%","235.42%","212.51%","125.91%","195.17%","0.00%","171.76%","161.65%","136.73%","120.66%","100.00%",""
"EPS","14.83","12.54","11.54","12.13","5.96","13.55","0.00","10.86","10.27","9.16","5.04","3.86","15.52%"
"YoY %","18.26%","8.67%","-4.86%","103.52%","-56.01%","0.00%","0.00%","5.74%","12.12%","81.75%","30.57%","-",""
"Horiz. %","384.20%","324.87%","298.96%","314.25%","154.40%","351.04%","0.00%","281.35%","266.06%","237.31%","130.57%","100.00%",""
"DPS","0.00","3.50","3.50","4.84","2.77","3.83","0.00","3.27","2.52","2.49","1.87","1.55","11.33%"
"YoY %","0.00%","0.00%","-27.69%","74.73%","-27.68%","0.00%","0.00%","29.76%","1.20%","33.16%","20.65%","-",""
"Horiz. %","0.00%","225.81%","225.81%","312.26%","178.71%","247.10%","0.00%","210.97%","162.58%","160.65%","120.65%","100.00%",""
"NAPS","1.8924","1.8924","1.8534","1.5784","1.2698","1.1372","1.0697","0.9974","0.8792","0.7918","0.7157","0.6763","14.20%"
