Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","279,204","308,169","383,843","426,849","362,588","375,257","461,459","413,818","400,479","338,124","433,910","406,968","-0.65%"
"YoY %","-9.40%","-19.71%","-10.08%","17.72%","-3.38%","-18.68%","11.51%","3.33%","18.44%","-22.08%","6.62%","-",""
"Horiz. %","68.61%","75.72%","94.32%","104.89%","89.09%","92.21%","113.39%","101.68%","98.41%","83.08%","106.62%","100.00%",""
"PBT","1,782","-37,324","-36,158","-15,292","14,049","2,850","-9,947","-31,438","8,437","3,357","17,203","17,295","-"
"YoY %","104.77%","-3.22%","-136.45%","-208.85%","392.95%","128.65%","68.36%","-472.62%","151.33%","-80.49%","-0.53%","-",""
"Horiz. %","10.30%","-215.81%","-209.07%","-88.42%","81.23%","16.48%","-57.51%","-181.78%","48.78%","19.41%","99.47%","100.00%",""
"Tax","-572","483","-196","-143","-6,166","-1,644","-476","-1,911","-3,597","2,703","-6,862","-6,479","-32.19%"
"YoY %","-218.43%","346.43%","-37.06%","97.68%","-275.06%","-245.38%","75.09%","46.87%","-233.07%","139.39%","-5.91%","-",""
"Horiz. %","8.83%","-7.45%","3.03%","2.21%","95.17%","25.37%","7.35%","29.50%","55.52%","-41.72%","105.91%","100.00%",""
"NP","1,210","-36,841","-36,354","-15,435","7,883","1,206","-10,423","-33,349","4,840","6,060","10,341","10,816","-"
"YoY %","103.28%","-1.34%","-135.53%","-295.80%","553.65%","111.57%","68.75%","-789.03%","-20.13%","-41.40%","-4.39%","-",""
"Horiz. %","11.19%","-340.62%","-336.11%","-142.71%","72.88%","11.15%","-96.37%","-308.33%","44.75%","56.03%","95.61%","100.00%",""
"NP to SH","2,302","-29,269","-29,175","-14,203","7,169","923","-10,474","-32,743","4,563","4,044","8,892","9,969","-"
"YoY %","107.86%","-0.32%","-105.41%","-298.12%","676.71%","108.81%","68.01%","-817.58%","12.83%","-54.52%","-10.80%","-",""
"Horiz. %","23.09%","-293.60%","-292.66%","-142.47%","71.91%","9.26%","-105.07%","-328.45%","45.77%","40.57%","89.20%","100.00%",""
"Tax Rate","32.10    %","-     %","-     %","-     %","43.89    %","57.68    %","-     %","-     %","42.63    %","-80.52    %","39.89    %","37.46    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","-23.91%","0.00%","0.00%","0.00%","152.94%","-301.86%","6.49%","-",""
