Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","86,248","86,248","86,248","85,124","88,121","93,499","92,461","111,899","115,819","126,582","134,441","158,379","-6.53%"
"YoY %","0.00%","0.00%","1.32%","-3.40%","-5.75%","1.12%","-17.37%","-3.38%","-8.50%","-5.85%","-15.11%","-",""
"Horiz. %","54.46%","54.46%","54.46%","53.75%","55.64%","59.03%","58.38%","70.65%","73.13%","79.92%","84.89%","100.00%",""
"PBT","3,532","3,532","3,532","36","-5,386","-2,917","-6,841","-204","1,760","2,986","3,480","10,342","-11.25%"
"YoY %","0.00%","0.00%","9,711.11%","100.67%","-84.64%","57.36%","-3,253.43%","-111.59%","-41.06%","-14.20%","-66.35%","-",""
"Horiz. %","34.15%","34.15%","34.15%","0.35%","-52.08%","-28.21%","-66.15%","-1.97%","17.02%","28.87%","33.65%","100.00%",""
"Tax","-2,532","-2,532","-2,532","-1,383","849","-2,887","-451","-585","-434","-955","-1,054","-3,637","-3.94%"
"YoY %","0.00%","0.00%","-83.08%","-262.90%","129.41%","-540.13%","22.91%","-34.79%","54.55%","9.39%","71.02%","-",""
"Horiz. %","69.62%","69.62%","69.62%","38.03%","-23.34%","79.38%","12.40%","16.08%","11.93%","26.26%","28.98%","100.00%",""
"NP","1,000","1,000","1,000","-1,347","-4,537","-5,804","-7,292","-789","1,326","2,031","2,426","6,705","-19.05%"
"YoY %","0.00%","0.00%","174.24%","70.31%","21.83%","20.41%","-824.21%","-159.50%","-34.71%","-16.28%","-63.82%","-",""
"Horiz. %","14.91%","14.91%","14.91%","-20.09%","-67.67%","-86.56%","-108.75%","-11.77%","19.78%","30.29%","36.18%","100.00%",""
"NP to SH","637","758","637","-2,061","-4,519","-5,882","-6,613","-649","1,301","2,010","2,285","6,645","-22.92%"
"YoY %","-15.96%","19.00%","130.91%","54.39%","23.17%","11.05%","-918.95%","-149.88%","-35.27%","-12.04%","-65.61%","-",""
"Horiz. %","9.59%","11.41%","9.59%","-31.02%","-68.01%","-88.52%","-99.52%","-9.77%","19.58%","30.25%","34.39%","100.00%",""
"Tax Rate","71.69    %","71.69    %","71.69    %","3,841.67    %","-     %","-     %","-     %","-     %","24.66    %","31.98    %","30.29    %","35.17    %","8.23%"
"YoY %","0.00%","0.00%","-98.13%","0.00%","0.00%","0.00%","0.00%","0.00%","-22.89%","5.58%","-13.88%","-",""
"Horiz. %","203.84%","203.84%","203.84%","10,923.15%","0.00%","0.00%","0.00%","0.00%","70.12%","90.93%","86.12%","100.00%",""
"Total Cost","85,248","85,248","85,248","86,471","92,658","99,303","99,753","112,688","114,493","124,551","132,015","151,674","-6.20%"
"YoY %","0.00%","0.00%","-1.41%","-6.68%","-6.69%","-0.45%","-11.48%","-1.58%","-8.08%","-5.65%","-12.96%","-",""
"Horiz. %","56.20%","56.20%","56.20%","57.01%","61.09%","65.47%","65.77%","74.30%","75.49%","82.12%","87.04%","100.00%",""
"Net Worth","78,419","78,419","78,419","78,423","78,447","86,078","92,632","100,955","105,352","108,111","107,785","107,177","-3.41%"
"YoY %","0.00%","0.00%","-0.01%","-0.03%","-8.86%","-7.08%","-8.24%","-4.17%","-2.55%","0.30%","0.57%","-",""
