Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,CAGR
"Revenue","476,006","476,006","476,006","380,474","339,658","565,103","721,449","817,922","1,011,304","1,046,090","932,931","874,316","-6.53%"
"YoY %","0.00%","0.00%","25.11%","12.02%","-39.89%","-21.67%","-11.79%","-19.12%","-3.33%","12.13%","6.70%","-",""
"Horiz. %","54.44%","54.44%","54.44%","43.52%","38.85%","64.63%","82.52%","93.55%","115.67%","119.65%","106.70%","100.00%",""
"PBT","13,387","13,387","13,387","22,840","16,716","-379,870","-93,385","-236,620","25,638","25,078","38,993","188,208","-25.44%"
"YoY %","0.00%","0.00%","-41.39%","36.64%","104.40%","-306.78%","60.53%","-1,022.93%","2.23%","-35.69%","-79.28%","-",""
"Horiz. %","7.11%","7.11%","7.11%","12.14%","8.88%","-201.84%","-49.62%","-125.72%","13.62%","13.32%","20.72%","100.00%",""
"Tax","-4,312","-4,312","-4,312","-3,611","-1,957","-7,001","-11,167","-13,386","-14,753","-14,603","159,919","-24,804","-17.66%"
"YoY %","0.00%","0.00%","-19.41%","-84.52%","72.05%","37.31%","16.58%","9.27%","-1.03%","-109.13%","744.73%","-",""
"Horiz. %","17.38%","17.38%","17.38%","14.56%","7.89%","28.23%","45.02%","53.97%","59.48%","58.87%","-644.73%","100.00%",""
"NP","9,075","9,075","9,075","19,229","14,759","-386,871","-104,552","-250,006","10,885","10,475","198,912","163,404","-27.46%"
"YoY %","0.00%","0.00%","-52.81%","30.29%","103.81%","-270.03%","58.18%","-2,396.79%","3.91%","-94.73%","21.73%","-",""
"Horiz. %","5.55%","5.55%","5.55%","11.77%","9.03%","-236.76%","-63.98%","-153.00%","6.66%","6.41%","121.73%","100.00%",""
"NP to SH","9,075","9,075","9,075","19,228","14,746","-387,197","-99,968","-249,339","10,866","2,762","207,637","152,517","-26.90%"
"YoY %","0.00%","0.00%","-52.80%","30.39%","103.81%","-287.32%","59.91%","-2,394.67%","293.41%","-98.67%","36.14%","-",""
"Horiz. %","5.95%","5.95%","5.95%","12.61%","9.67%","-253.87%","-65.55%","-163.48%","7.12%","1.81%","136.14%","100.00%",""
"Tax Rate","32.21    %","32.21    %","32.21    %","15.81    %","11.71    %","-     %","-     %","-     %","57.54    %","58.23    %","-410.12    %","13.18    %","10.43%"
