F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2018","28-Aug-2018","30-Jun-2018","2","152,386","7,820","5,750","5,750","-","251,697","- %","3.77%","2.28%","77,207","197.37","191.48","7.44","7.23","0.00","0.00","3.2600","3.16"," 730.48%"," -90.66%","29-Jun-2018","2.48","1.26","33.30","0.76","3.00%","0.00%","28-Aug-2018","2.36","1.20","31.69","0.72","3.16%","0.00%"
"31-Dec-2018","30-May-2018","31-Mar-2018","1","138,032","-628","-912","-912","-","248,609","- %","-0.66%","-0.37%","77,207","178.78","173.45","-1.20","-1.15","0.00","0.00","3.2200","3.12"," -102.40%"," -110.69%","30-Mar-2018","2.46","1.38","-208.26","0.76","-0.48%","0.00%","30-May-2018","2.48","1.39","-209.95","0.77","-0.48%","0.00%"
"31-Dec-2017","27-Feb-2018","31-Dec-2017","4","152,169","43,685","37,980","38,004","13,897","248,609","36.57%","24.96%","15.29%","77,207","197.09","191.21","49.11","47.75","18.00","17.46","3.2200","3.12"," -14.63%"," 18.85%","29-Dec-2017","2.46","1.25","5.00","0.76","20.01%","7.32%","27-Feb-2018","2.46","1.25","5.00","0.76","20.01%","7.32%"
"31-Dec-2017","28-Nov-2017","30-Sep-2017","3","136,634","53,417","44,518","44,518","-","244,748","- %","32.58%","18.19%","77,207","176.97","171.69","58.52","55.94","0.00","0.00","3.1700","3.08"," -27.66%"," 443.53%","29-Sep-2017","2.45","1.38","4.25","0.77","23.54%","0.00%","28-Nov-2017","2.45","1.38","4.25","0.77","23.54%","0.00%"
"31-Dec-2017","29-Aug-2017","30-Jun-2017","2","143,104","73,098","61,542","61,542","15,441","255,557","25.09%","43.01%","24.08%","77,207","185.35","179.82","79.70","77.33","20.00","19.40","3.3100","3.21"," 621.65%"," 542.67%","30-Jun-2017","2.40","1.29","3.01","0.73","33.21%","8.33%","29-Aug-2017","2.50","1.35","3.14","0.76","31.88%","8.00%"
"31-Dec-2017","30-May-2017","31-Mar-2017","1","157,244","11,376","8,528","8,528","-","234,766","- %","5.42%","3.63%","79,581","197.59","197.59","11.04","11.04","0.00","0.00","2.9500","2.95"," -73.33%"," 16.82%","31-Mar-2017","2.20","1.11","20.53","0.75","4.87%","0.00%","30-May-2017","2.49","1.26","23.24","0.84","4.30%","0.00%"
"31-Dec-2016","24-Feb-2017","31-Dec-2016","4","137,995","36,022","31,720","31,977","6,179","225,555","19.33%","22.99%","14.18%","77,244","178.65","173.40","41.48","40.18","8.00","7.77","2.9200","2.83"," 290.41%"," 69.83%","30-Dec-2016","2.08","1.16","5.02","0.71","19.90%","3.85%","24-Feb-2017","2.18","1.22","5.27","0.75","18.99%","3.67%"
"31-Dec-2016","21-Nov-2016","30-Sep-2016","3","148,946","12,144","8,190","8,190","-","200,064","- %","5.50%","4.09%","77,244","192.82","187.16","10.60","10.29","0.00","0.00","2.5900","2.51"," -14.47%"," -50.73%","30-Sep-2016","2.05","1.06","19.33","0.79","5.17%","0.00%","21-Nov-2016","2.24","1.16","21.13","0.86","4.73%","0.00%"
"31-Dec-2016","22-Aug-2016","30-Jun-2016","2","147,148","14,830","9,576","9,576","-","205,752","- %","6.51%","4.65%","77,350","190.24","184.90","12.38","12.03","0.00","0.00","2.6600","2.59"," 31.18%"," -29.23%","30-Jun-2016","2.20","1.16","17.77","0.83","5.63%","0.00%","22-Aug-2016","2.07","1.09","16.72","0.78","5.98%","0.00%"
"31-Dec-2016","23-May-2016","31-Mar-2016","1","122,576","11,476","7,300","7,300","-","203,379","- %","5.96%","3.59%","77,330","158.51","154.03","9.44","9.17","0.00","0.00","2.6300","2.56"," -61.23%"," -53.94%","31-Mar-2016","2.12","1.34","22.46","0.81","4.45%","0.00%","23-May-2016","2.17","1.37","22.99","0.83","4.35%","0.00%"
"31-Dec-2015","25-Feb-2016","31-Dec-2015","4","171,124","23,282","18,682","18,829","7,014","202,629","37.25%","10.92%","9.29%","77,934","219.57","215.03","24.16","23.66","9.00","8.81","2.6000","2.55"," 13.25%"," 30.49%","31-Dec-2015","2.16","0.98","8.94","0.83","11.19%","4.17%","25-Feb-2016","2.22","1.01","9.19","0.85","10.88%","4.05%"
"31-Dec-2015","23-Nov-2015","30-Sep-2015","3","172,810","21,380","16,625","16,625","-","194,030","- %","9.62%","8.57%","77,303","223.55","217.15","21.51","20.89","0.00","0.00","2.5100","2.44"," 22.86%"," 41.77%","30-Sep-2015","1.53","0.68","7.11","0.61","14.06%","0.00%","23-Nov-2015","1.85","0.83","8.60","0.74","11.63%","0.00%"
"31-Dec-2015","24-Aug-2015","30-Jun-2015","2","168,740","17,910","13,532","13,532","-","194,087","- %","8.02%","6.97%","77,325","218.22","212.03","17.50","17.00","0.00","0.00","2.5100","2.44"," -14.61%"," 21.65%","30-Jun-2015","1.78","0.82","10.17","0.71","9.83%","0.00%","24-Aug-2015","1.56","0.71","8.91","0.62","11.22%","0.00%"
"31-Dec-2015","26-May-2015","31-Mar-2015","1","192,032","20,356","15,848","15,848","-","191,909","- %","8.25%","8.26%","77,382","248.16","241.30","20.48","19.91","0.00","0.00","2.4800","2.41"," 9.83%"," 59.44%","31-Mar-2015","1.60","0.64","7.81","0.65","12.80%","0.00%","26-May-2015","1.78","0.72","8.69","0.72","11.51%","0.00%"
"31-Dec-2014","27-Feb-2015","31-Dec-2014","4","148,864","17,847","14,257","14,429","6,270","190,453","43.45%","9.58%","7.58%","78,375","189.94","187.06","18.41","18.13","8.00","7.88","2.4300","2.39"," 23.04%"," 16.18%","31-Dec-2014","1.55","0.82","8.42","0.64","11.88%","5.16%","27-Feb-2015","1.66","0.87","9.02","0.68","11.09%","4.82%"
"31-Dec-2014","24-Nov-2014","30-Sep-2014","3","138,014","16,216","11,726","11,726","-","183,196","- %","8.50%","6.40%","77,625","177.79","173.42","15.11","14.74","0.00","0.00","2.3600","2.30"," 5.42%"," -6.71%","30-Sep-2014","1.58","0.89","10.46","0.67","9.56%","0.00%","24-Nov-2014","1.53","0.86","10.13","0.65","9.87%","0.00%"
"31-Dec-2014","25-Aug-2014","30-Jun-2014","2","131,800","16,050","11,124","11,124","-","186,175","- %","8.44%","5.98%","77,573","169.90","165.62","14.34","13.98","0.00","0.00","2.4000","2.34"," 11.91%"," -8.07%","30-Jun-2014","1.70","1.00","11.85","0.71","8.44%","0.00%","25-Aug-2014","1.59","0.94","11.09","0.66","9.02%","0.00%"
"31-Dec-2014","29-May-2014","31-Mar-2014","1","115,312","13,252","9,940","9,940","-","183,268","- %","8.62%","5.42%","77,656","148.49","144.90","12.80","12.49","0.00","0.00","2.3600","2.30"," -19.96%"," 1.02%","31-Mar-2014","1.41","0.95","11.02","0.60","9.08%","0.00%","29-May-2014","1.51","1.02","11.80","0.64","8.48%","0.00%"
"31-Dec-2013","26-Feb-2014","31-Dec-2013","4","133,859","16,605","12,228","12,419","6,307","183,715","50.79%","9.13%","6.76%","78,847","169.77","168.20","15.75","15.61","8.00","7.93","2.3300","2.31"," -1.21%"," -6.04%","31-Dec-2013","1.35","0.80","8.57","0.58","11.67%","5.93%","26-Feb-2014","1.39","0.82","8.83","0.60","11.33%","5.76%"
"31-Dec-2013","25-Nov-2013","30-Sep-2013","3","131,348","17,036","12,570","12,570","-","177,842","- %","9.57%","7.07%","77,660","169.13","165.05","16.19","15.80","0.00","0.00","2.2900","2.23"," 3.89%"," 31.71%","30-Sep-2013","1.29","0.76","7.97","0.56","12.55%","0.00%","25-Nov-2013","1.31","0.77","8.09","0.57","12.36%","0.00%"
"31-Dec-2013","26-Aug-2013","30-Jun-2013","2","120,436","16,220","12,100","12,100","-","179,403","- %","10.05%","6.74%","77,663","155.07","151.34","15.58","15.20","0.00","0.00","2.3100","2.25"," 22.97%"," 23.87%","28-Jun-2013","1.30","0.84","8.34","0.56","11.98%","0.00%","26-Aug-2013","1.21","0.78","7.77","0.52","12.88%","0.00%"
"31-Dec-2013","22-May-2013","31-Mar-2013","1","96,912","11,988","9,840","9,840","-","175,381","- %","10.15%","5.61%","77,602","124.88","121.78","12.68","12.36","0.00","0.00","2.2600","2.20"," -25.56%"," 34.13%","29-Mar-2013","1.23","0.98","9.70","0.54","10.31%","0.00%","22-May-2013","1.37","1.10","10.80","0.61","9.26%","0.00%"
"31-Dec-2012","28-Feb-2013","31-Dec-2012","4","122,961","15,357","12,954","13,218","6,237","173,864","47.19%","10.54%","7.60%","77,966","157.71","154.51","16.62","16.61","8.00","7.84","2.2300","2.18"," 38.50%"," 50.63%","31-Dec-2012","1.23","0.78","7.26","0.55","13.78%","6.50%","28-Feb-2013","1.25","0.79","7.37","0.56","13.56%","6.40%"
"31-Dec-2012","23-Nov-2012","30-Sep-2012","3","112,904","12,977","9,544","9,544","-","168,423","- %","8.45%","5.67%","77,973","144.80","141.87","12.24","11.99","0.00","0.00","2.1600","2.12"," -2.29%"," 1.59%","28-Sep-2012","1.28","0.88","10.46","0.59","9.56%","0.00%","23-Nov-2012","1.28","0.88","10.46","0.59","9.56%","0.00%"
